ticker,company,target_from,target_to,action,rating_from,rating_to,time,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,year,month,day,weekday,weekday_num,quarter,date,rsi,stoch,willr,roc,mom,rvi,cci,ema,sma,wma,hma,tema,dema,vwma,kama,swma,fwma,hwma,zlma,macd,macd_signal,macd_hist,adx,aroon,psar,supertrend,atr,natr,mfi,obv,ad,cmf,vwap,pvt,eom,nvi
DSGR,Distribution Solutions Group,39.0,41.0,target raised by,Outperform,Outperform,2025-08-26 00:30:04,2.0,2.0,0.0,0.0,2.0,0.0512820512820512,2025,8,26,Tuesday,1,3,2025-08-26 00:30:04,64.95549715734808,85.10456491778248,-21.449220557576243,3.151332793364212,1.0100021362304688,32.14760016672462,-1742.246030021076,31.663809974636365,31.506500244140625,32.162238393511096,33.083652867981876,33.2888685928981,32.99759438528642,31.470565648136425,31.63072386042706,32.43233343760173,32.88046932414317,33.60645073220019,33.07471008170727,1.0071336982029102,0.955360140857758,0.0517735573451523,44.09864976507619,7.14285714285714,30.18347726717394,30.566304912718373,0.9496753444451032,2.815395182690276,45.3143506775512,-206000.0,53341.58110844414,0.1021422997280712,33.253334045410156,1784141.953934624,337.52911173703484,1004.3142111501606
DRTS,Alpha Tau Medical,9.0,9.0,reiterated by,Buy,Buy,2025-09-04 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,4,Thursday,3,3,2025-09-04 00:30:07,61.90571030218391,82.71866669446845,-22.712939922660635,14.052290026078008,0.4300000667572021,62.73188754309472,-2051.479346225138,3.306967142265008,3.3144999980926517,3.3351428497405284,3.437597820273725,3.469584834558064,3.4193093092654996,3.3306370195878987,3.3736762277875316,3.3563333113988243,3.465874643772756,3.4922589618239965,3.4417340023889516,0.0910293512207407,0.065429004080774,0.0256003471399666,23.55614993670069,21.42857142857143,3.0820700742682376,3.0469079226552553,0.1773106057086114,5.150036709787156,70.41011139542566,715500.0,301002.5480188846,0.2091128160032468,3.472999970118204,2695177.8022350636,-2.333100771085329,987.1205675057488
GYRE,Gyre Therapeutics,18.0,18.0,initiated by,Buy,Buy,2025-08-27 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,27,Wednesday,2,3,2025-08-27 00:30:05,55.229673477109074,79.7121505183014,-16.292135132456277,-1.21803143733355,-0.1000003814697265,54.981009605504674,-1142.604478305168,7.72872054537352,7.558000063896181,7.776381011236282,8.088727798276134,8.069731468659747,7.888359866637951,7.596705525499248,7.821531381047145,7.850666777292887,7.983706886629678,8.205418212219229,7.99436293693343,0.1339708964004389,0.0711877355168626,0.0627831608835763,20.67304383226076,21.42857142857143,7.409136377090305,6.775977492056031,0.4915311033354732,6.446974160637375,59.05907569127697,184800.0,-1211104.424009458,0.1437609867187951,8.12333313624064,-7257855.003483533,38.262006316024554,1008.6676747073298
CBAN,Colony Bankcorp,19.5,21.0,target raised by,Outperform,Outperform,2025-07-30 00:30:12,2.0,2.0,0.0,0.0,1.5,0.0769230769230769,2025,7,30,Wednesday,2,3,2025-07-30 00:30:12,44.57259435332635,8.313833821326753,-90.05847699192819,-5.441004558824905,-0.9432430267333984,43.65719029173079,-3307.1671069765166,16.850002493145038,17.193843078613284,17.04571364266532,16.66198595335989,16.79354785112928,17.036024503136243,17.190780483180134,16.972949490564588,17.03332627614339,16.541240437430623,17.189329739140742,16.821254829389908,0.075852181268587,0.2653112494503541,-0.189459068181767,29.120342271700668,100.0,16.908884682842316,17.745148662741848,0.4324910745032305,2.738427826970834,31.97743223065467,-150600.0,-493410.0217095456,-0.1100309430302409,16.428988036882945,-783254.6869300393,-55.456778442756054,1011.162418990069
MTRN,Materion,115.0,117.0,reiterated by,Overweight,Overweight,2025-08-14 00:30:06,2.0,2.0,0.0,0.0,2.0,0.017391304347826,2025,8,14,Thursday,3,3,2025-08-14 00:30:06,76.1365535514894,96.8456997929035,-2.045536375128898,7.018045958249451,7.380561828613281,70.26775105912651,-1014.674937797176,102.72531106368162,102.3785442352295,105.77607952299572,112.26039933175753,113.36244668674344,111.24852860922871,101.61555402059174,107.37482066485326,108.14666544596356,110.71017815381506,116.2934413129254,112.21291842145592,6.405183262779104,5.945621890806677,0.4595613719724269,40.98077703596967,14.28571428571429,103.7790259371475,99.9944426334778,3.6648672706773873,3.385428570474254,72.02955929535801,2327400.0,930115.1286777288,0.1546037405166462,111.8003287511618,12135569.87706242,2025.5225513383864,1005.6776708259744
OHI,Omega Healthcare Investors,50.0,50.0,initiated by,Overweight,Overweight,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4,2025-10-02 00:30:09,48.49800720991704,60.16023510425646,-60.52634749053354,-0.2875005791960457,-0.1200027465820312,53.5739468163543,-5276.701458338858,41.84883464042823,42.096000289916994,41.85423840114049,41.60702027176366,41.647983015953336,42.04470828340532,42.00790102387683,41.74775770563776,41.66400032043457,41.86513447107264,40.84081696761114,41.70543676834746,0.1293773402881015,0.2287029960757266,-0.0993256557876251,25.76043329227133,50.0,41.06068875727051,42.905412246247025,0.5749973876419989,1.4080775416641271,44.68840901649951,21151500.0,14641204.965876272,-0.0720596663931689,41.7033322652181,40893375.545153655,-3.624664959748493,1008.588113891411
SMPL,Simply Good Foods,27.0,23.0,target lowered by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,-4.0,-0.1481481481481481,2025,10,25,Saturday,5,4,2025-10-25 00:30:05,23.83270874448243,40.8433248620591,-75.10430065966669,-15.548143300638616,-3.729999542236328,28.506031420320188,-2071.01882075926,24.121636788752017,24.07999982833862,23.783428382873534,23.74571055028345,22.614831611024535,22.800886466512143,23.148474840338658,23.6108812250791,24.290999794006343,22.139888529397886,22.74002935660631,23.110634618861308,-1.0217486751438545,-0.8062196310559597,-0.2155290440878945,42.44116861731543,92.85714285714286,23.74282147925049,24.237452444757185,1.096487657952018,6.836756288163647,43.05053708283752,-28379500.0,-7521988.056591475,0.1802867301495276,20.542666753133137,-175927699.09294337,-5.91298279633589,991.895002456922
CRH,CRH,125.0,140.0,target raised by,Buy,Buy,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,15.0,0.12,2025,10,3,Friday,4,4,2025-10-03 00:30:06,67.69617622234482,87.66115367060038,-15.15389460474672,6.07481030068815,6.870002746582031,45.52785276508545,-2998.6250118101493,115.054932747272,114.3389991760254,115.65280848911831,118.419422119603,118.71790729482338,118.31648095898824,114.84260220030367,115.3420046353544,115.68433202107748,119.29695673791248,115.62456225362006,118.19186209904235,2.613168013725371,2.079564374165522,0.5336036395598489,23.00160109668478,57.14285714285714,110.43280542529295,111.92471277726278,2.624648666096507,2.3231304966123982,72.95106930578787,12687200.0,60825578.40211455,0.0775478331023157,120.2066650390625,215961282.8741426,10.747760840438277,994.1021621818188
NVDA,NVIDIA,240.0,240.0,reiterated by,Overweight,Overweight,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4,2025-10-06 00:30:13,59.59220808769458,83.65721192351285,-24.33749962088918,1.0511370128890687,1.92999267578125,52.26206463480762,-2660.545972269694,181.0229528587781,179.57501907348632,181.8904780796596,187.23105325872243,186.79984194404008,184.62948114647085,179.56687385839462,180.44885741733177,183.22533518473307,186.1830275739673,187.19020907527903,185.91930316735065,3.078276554552303,2.0634033094558113,1.014873245096492,18.737236340574096,7.14285714285714,175.06205965140904,173.7778142622896,5.148031444766588,2.751818307410864,60.883723651882256,622369200.0,1761504323.374229,0.1510965596642864,185.36666361490884,2604030738.2765827,1.202096350534433,1005.9183203015276
SMRT,SmartRent,1.3,1.45,target raised by,Market Perform,Market Perform,2025-08-13 00:30:07,0.0,0.0,0.0,0.0,0.1499999999999999,0.1153846153846153,2025,8,13,Wednesday,2,3,2025-08-13 00:30:07,72.98109785456366,88.53816345942025,-14.81482053816805,32.038840007934944,0.3300000429153442,60.46923121259162,-748.5258760964055,1.132001329373135,1.099349999427795,1.1493666628996533,1.2380050948068693,1.2774063795192068,1.2297564924654951,1.1132187513929892,1.147176600233304,1.1454666535059612,1.2977473782860312,1.253057544380985,1.236865926584258,0.0809885450672358,0.0495190021915815,0.0314695428756543,40.07100498099473,64.28571428571428,0.9642029392916872,1.0319054574400237,0.098932721475685,8.48492690101152,61.50372395011277,1192000.0,-23513447.44527671,0.1004618130919018,1.3600000143051147,138418542.0701536,0.1479871783790282,1014.5782678397208
TYGO,Tigo Energy,3.0,6.0,target raised by,Buy,Buy,2025-07-31 00:30:08,2.0,2.0,0.0,0.0,3.0,1.0,2025,7,31,Thursday,3,3,2025-07-31 00:30:08,52.57067237704421,28.899519411144,-78.18181542325587,3.1250064028428435,0.0400000810623168,50.62975610155044,-2185.912349675566,1.2932707194186337,1.297649997472763,1.301404767377036,1.288433996232557,1.3093342555157046,1.328686918179393,1.4378879361530723,1.291343058276875,1.2834999998410543,1.3271999174831008,1.250670348170838,1.3072022092352953,0.0261807235408995,0.028949571243745,-0.0027688477028455,15.012563088530037,85.71428571428572,1.1521999859809875,1.567227122961568,0.1455355841716811,13.572301961246636,94.45212624611352,44527900.0,-34923038.69865333,-0.6973632193420846,1.4166667064030964,801852727.7700592,-1.1192808666966605,1042.2228208746742
ENVA,Enova International,129.0,144.0,target raised by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,15.0,0.1162790697674418,2025,10,25,Saturday,5,4,2025-10-25 00:30:05,66.22197534657568,85.9415038511602,-12.580654688108538,19.892312649808744,20.68999481201172,66.80255351487031,-2024.820328694013,113.37794951452032,111.69199943542482,111.65080900646392,112.6737833619221,113.01601187619713,112.68319156536748,112.89385276605137,112.46446698869104,110.74833297729492,117.12591304251328,106.7712296736508,113.4031639121418,-0.0576730192038468,-1.3681910336807117,1.310518014476865,22.38529337846069,42.85714285714286,105.10644310209896,106.1141458389096,4.398149778829659,4.023118829270854,68.20906683932743,1816400.0,-206074.79446814628,-0.1028624244297179,122.52666473388672,8153503.763565758,1378.7906245142915,1003.0014658392682
CTXR,Citius Pharmaceuticals,6.0,6.0,reiterated by,Buy,Buy,2025-08-14 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,14,Thursday,3,3,2025-08-14 00:30:06,45.04188544090032,18.72798671937379,-78.43139271514356,-4.379566553284421,-0.0600000619888305,49.39569388423241,-771.1818646244786,1.3760691019267597,1.408999991416931,1.3483333167575655,1.2186804934755546,1.2184038675296296,1.3191446315578752,1.4491115883121748,1.394615754938596,1.2869999845822653,1.2924008670127842,0.9798728185153806,1.2558214438241777,-0.0487530130983431,-0.0245962630439787,-0.0241567500543643,17.144783478016013,78.57142857142857,1.559999942779541,1.5764385607769185,0.1359422810015979,8.079145668701447,20.71892082152921,103826500.0,-36462239.717964195,-0.223223305011025,1.2933333317438762,6393890208.516511,-0.883795718029807,954.6968634750168
ELV,Elevance Health,330.0,380.0,target raised by,Buy,Buy,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,50.0,0.1515151515151515,2025,10,24,Friday,4,4,2025-10-24 00:30:05,53.14650646264045,30.446929236512453,-75.6466151308607,-3.082885412728571,-10.889984130859377,35.561063059156055,-2419.003484697105,343.33743944000474,346.6674987792969,349.07390369233633,348.1776202960654,351.496744887883,353.4077164962132,346.9158482027577,347.42164847125287,349.2436645507812,345.66725871227743,356.8145584312112,349.8572325554825,6.902665564412075,9.289000718962724,-2.3863351545506486,32.000420754807934,92.85714285714286,348.2628555198501,335.38367733943676,9.163017141630844,2.833486459713784,30.38960744186552,15830700.0,589102.5161194106,0.2461928671830838,343.8066711425781,49061072.67028283,-241.5455740235152,1000.2862909289374
LCUT,Lifetime Brands,6.0,5.0,target lowered by,Buy,Buy,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,-1.0,-0.1666666666666666,2025,8,9,Saturday,5,3,2025-08-09 00:30:10,38.45231122686859,12.632375349407294,-85.10256229394943,-17.128261350244998,-0.8226022720336914,42.59924885109918,-1381.08555649752,4.348655538098364,4.43886080980301,4.337848959650312,4.061448451905023,4.0382984770409625,4.269882892394174,4.424502823333646,4.24234923975004,4.251710160573323,4.059322684838366,3.791488286000555,4.0943180341146705,-0.084931880674774,0.0166279283933627,-0.1015598090681368,23.65205668875483,92.85714285714286,4.360004889051202,4.713887087145275,0.2758359778499783,6.447285946331776,25.34599225982778,1504700.0,1345555.5585513634,-0.3833975807775152,3.959999958674113,31129585.21437822,-42.825027953338534,1018.0305323898716
GPCR,Structure Therapeutics,75.0,60.0,target lowered by,Buy,Buy,2025-08-08 00:30:09,2.0,2.0,0.0,0.0,-15.0,-0.2,2025,8,8,Friday,4,3,2025-08-08 00:30:09,23.55489038476478,13.472718874530871,-82.88593321016641,-9.085847377879457,-1.6300010681152344,32.13875816573868,-1430.066285088414,17.823285445110596,17.97200002670288,17.406904792785646,16.404083575294127,16.227344475917555,16.440511674123783,17.769197738535382,16.993547630370983,17.15900001525879,16.47667527524581,16.240357646415806,16.419456897874014,-1.0541724983161591,-0.9783708154538808,-0.0758016828622785,31.180139718060023,85.71428571428572,17.52821539845276,18.677920388979015,0.9665596644880644,5.66905627259449,35.31688168097903,-7795000.0,-12264474.272295205,-0.2924826703164624,16.220333099365234,-25658683.189294465,-17.97548582895668,967.4936973366928
BZAI,Blaize,9.0,9.0,initiated by,Buy,Buy,2025-09-10 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,10,Wednesday,2,3,2025-09-10 00:30:05,46.10768276839771,23.927208422781227,-73.32648442581511,-13.69509010497564,-0.5299999713897705,32.18942914101843,-1203.7598563118688,3.4681382839017845,3.5369999766349793,3.455666628338042,3.1942142269002405,3.2407678067387455,3.3750063633884286,3.5290652558202926,3.4737270549735433,3.3196666320165,3.3187746437170755,2.96923801489938,3.2559202482012632,-0.0726077068621204,-0.0252396882801497,-0.0473680185819707,17.194152376254152,85.71428571428572,3.284111657294544,3.942614891119146,0.3385018540067371,9.67195304402022,56.86395665465027,55254200.0,-20118045.307248376,-0.1803096615440595,3.4733332792917886,4338816662.089485,0.5585856907153149,996.6566329543464
MGNX,MacroGenics,3.0,3.0,initiated by,Overweight,Overweight,2025-09-18 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,18,Thursday,3,3,2025-09-18 00:30:06,53.66800887089326,15.350873202828438,-64.47368627439909,-10.824743915103324,-0.2100000381469726,44.37909552866552,-1053.476740534904,1.6626177472511454,1.7050000071525575,1.6914761934961593,1.570054974535327,1.6307176636455467,1.6716586612944684,1.7516022623512293,1.66760650188883,1.641000000635783,1.6213557327285044,1.6569459846389514,1.609547257053464,0.0008389585498713,0.0281048339793542,-0.0272658754294828,19.589930494425246,85.71428571428572,1.6642732430812242,1.9621767224586235,0.1491104295425661,8.910768050736605,63.179406567430455,-5878200.0,-13752790.625081208,-0.2326261984576367,1.678333322207133,37058656.251550354,-0.0947564924628109,975.051851044569
CNXC,Concentrix,75.0,62.0,target lowered by,Outperform,Outperform,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,-13.0,-0.1733333333333333,2025,9,30,Tuesday,1,3,2025-09-30 00:30:08,32.156116881465955,28.373080873618648,-78.77056205417034,-15.769300896906255,-8.574642181396484,36.80803231687511,-1577.907489046761,51.904894810725814,52.83775691986084,52.46056057157971,51.76413184838893,50.72705448251381,51.448834404578314,51.43660000127183,50.528415273345786,53.621945953369135,48.56991785912106,54.067437676431865,51.48085652139519,-0.6919847281495848,0.2576955490425832,-0.949680277192168,28.25997814436256,85.71428571428572,54.23317050346369,55.47950117485882,2.5881171864087236,6.436915912011831,41.77287591685252,-9453800.0,1045189.1884283426,0.1067228492334571,46.26568587082988,-79207312.7940669,-7.061250337529842,988.3204839169176
AURA,Aura Biosciences,22.0,22.0,reiterated by,Buy,Buy,2025-08-14 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,14,Thursday,3,3,2025-08-14 00:30:06,54.61572756772728,64.12428910506408,-40.67797363575051,1.5965186595934204,0.1100001335144043,62.27417001360044,-3056.817485712382,6.820441417578827,6.849000024795533,6.855857192902339,6.851903175089781,6.9572819388932166,6.957068285994622,6.841812301683691,6.619850307592295,6.786666790644328,6.99039925764268,6.93276407906755,6.894451889987255,0.1023000678238821,0.0900750937466904,0.0122249740771917,15.96117439555393,64.28571428571428,6.358400186920166,6.124613797487751,0.4068618118914073,5.791734999826124,46.06585913159905,-775100.0,396515.4217851972,-0.1270761042579257,7.016666571299235,3197526.0812129984,-4.910734010699452,1012.3401622523644
FLR,Fluor,60.0,56.0,target lowered by,Buy,Buy,2025-08-07 00:30:07,2.0,2.0,0.0,0.0,-4.0,-0.0666666666666666,2025,8,7,Thursday,3,3,2025-08-07 00:30:07,37.58711127723163,27.54863051160243,-67.25351214054204,-20.658033233407284,-11.489997863769531,72.55776833527527,-663.9627941591359,49.46941587619419,51.65450019836426,49.823381078810925,44.35027025610853,44.689978072993014,47.83559522942302,47.92781576347616,46.715511106672984,48.925666681925456,44.22736914713863,43.98823378386931,45.93151840734817,-1.6488060870853405,0.1035685192659236,-1.752374606351264,47.45734118464781,71.42857142857143,53.93075857946782,51.08484890542736,2.6324562539248846,7.105298704249173,44.821591576958426,17221300.0,49682076.67009387,0.2673142155362565,44.083333333333336,-291135018.21293193,-5.456148589825236,987.1967947493029
WEAV,Weave Communications,16.0,13.0,target lowered by,Buy,Buy,2025-08-03 00:30:08,2.0,2.0,0.0,0.0,-3.0,-0.1875,2025,8,3,Sunday,6,3,2025-08-03 00:30:08,25.823113813308193,11.69130881705443,-95.01967500694477,-12.09781286393737,-0.940000057220459,34.4854150759056,-1379.606935404052,7.792063773125151,7.824999904632568,7.6450951871417825,7.537114247429421,7.299065934077784,7.317036753796183,7.7598618032049345,7.850036875244822,7.726666593551636,7.255705800452251,7.502443957268435,7.444530115143759,-0.3590133103089776,-0.3269338111528327,-0.0320794991561448,38.8190324936789,100.0,8.124490153657227,8.020429226576995,0.3475257401599421,4.9461782090464865,34.297077499912504,-3623700.0,-13268892.264010604,-0.3464453799965433,6.948000113169353,-42154816.698039666,-1.021061496964371,988.8080860667664
MDU,MDU Resources Group,20.0,20.0,upgraded by,Hold,Buy,2025-09-22 00:30:13,0.0,2.0,2.0,2.0,0.0,0.0,2025,9,22,Monday,0,3,2025-09-22 00:30:13,58.673171636695606,71.74022919395559,-15.184820844412473,4.931935662601339,0.7872714996337891,62.82769420538568,-6476.800107869685,16.272195159353707,16.188254404067994,16.216909699212938,16.24060913151993,16.315430030291147,16.230065009870682,16.290480990231462,16.390054242510363,16.169435596466062,16.467654805961534,16.19583644276907,16.31429969396958,-0.0067738562826313,-0.0818573731811086,0.0750835168984772,21.699958755268923,28.57142857142857,15.783400230407716,16.771466681582293,0.3440497473836592,2.2055815277327726,63.49038226872789,12791600.0,9400136.674970329,0.0909594020160852,16.700000127156574,21606198.351058383,0.0703545588587352,998.2831061369144
FBRX,Forte Biosciences,75.0,75.0,initiated by,Buy,Buy,2025-08-19 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,19,Tuesday,1,3,2025-08-19 00:30:05,59.1405376727707,69.68674358945069,-41.50110872540472,21.13402300046199,2.0500001907348633,55.23757532371865,-1229.1547382905371,10.862065844021602,10.674499988555908,10.776785655248734,11.23000334975007,11.233439527664167,10.954144013515403,10.704387934937834,11.183412455541935,10.798499965667723,11.497860138622263,10.940440649409403,11.199094832798798,0.1499507959311277,-0.0583709428466868,0.2083217387778145,23.204607688703906,35.71428571428571,9.332848362731934,9.66490003484378,1.0150636421234789,8.325889730630681,77.65749381687975,-379000.0,-533609.8089970605,0.0233666952898183,11.896666526794434,-12054942.522976248,264.18381779489414,1048.1286036337588
IMAB,I-Mab,9.0,9.0,initiated by,Outperform,Outperform,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4,2025-10-06 00:30:13,59.38521509813889,88.60059125700332,-14.414441892244268,12.113396297138364,0.4699997901916504,59.142629329421474,-1191.16218553323,3.939983654363662,3.870000004768371,3.856476202465239,3.8969930913644433,3.896905441268525,3.9626804708996217,3.947398407607987,4.045189931492348,3.7426666736602785,4.160076804742646,3.207848309290638,3.891115121514325,0.0425021145372896,-0.0121101573993515,0.0546122719366412,21.99312188043005,64.28571428571428,3.3994561462170414,3.367017523552021,0.3954293171162713,8.458265476564927,60.20614476587202,59470900.0,-13901852.348924724,0.1804215354432405,4.266666571299235,1611636615.755219,-0.2550505905480645,1033.879904622715
